,ppg
21199,51.94139
21200,51.477413
21201,51.477413
21202,50.964592
21203,50.964592
21204,50.40293
21205,50.40293
21206,50.40293
21207,49.57265
21208,49.57265
21209,48.52259
21210,48.52259
21211,48.52259
21212,47.35043
21213,47.35043
21214,46.105007
21215,46.105007
21216,44.810745
21217,44.810745
21218,44.810745
21219,43.467644
21220,43.467644
21221,42.148964
21222,42.148964
21223,42.148964
21224,40.927963
21225,40.927963
21226,39.85348
21227,39.85348
21228,38.97436
21229,38.97436
21230,38.97436
21231,38.24176
21232,38.24176
21233,37.63126
21234,37.63126
21235,37.63126
21236,37.11844
21237,37.11844
21238,36.630035
21239,36.630035
21240,36.190475
21241,36.190475
21242,36.190475
21243,35.726498
21244,35.726498
21245,35.213676
21246,35.213676
21247,35.213676
21248,34.652016
21249,34.652016
21250,34.139194
21251,34.139194
21252,33.724052
21253,33.724052
21254,33.724052
21255,33.455433
21256,33.455433
21257,33.235653
21258,33.235653
21259,33.235653
21260,33.089134
21261,33.089134
21262,33.015873
21263,33.015873
21264,33.040295
21265,33.040295
21266,33.040295
21267,33.235653
21268,33.235653
21269,33.528694
21270,33.528694
21271,33.528694
21272,33.821735
21273,33.821735
21274,34.065933
21275,34.065933
21276,34.236874
21277,34.236874
21278,34.236874
21279,34.261295
21280,34.261295
21281,34.236874
21282,34.236874
21283,34.236874
21284,34.163616
21285,34.163616
21286,34.090355
21287,34.090355
21288,34.041515
21289,34.041515
21290,34.041515
21291,34.017094
21292,34.017094
21293,34.065933
21294,34.065933
21295,34.065933
21296,34.236874
21297,34.236874
21298,34.554337
21299,34.554337
21300,34.993896
21301,34.993896
21302,34.993896
21303,35.482296
21304,35.482296
21305,36.214897
21306,36.214897
21307,36.214897
21308,37.33822
21309,37.33822
21310,38.80342
21311,38.80342
21312,40.537243
21313,40.537243
21314,40.537243
21315,42.539684
21316,42.539684
21317,44.835167
21318,44.835167
21319,44.835167
21320,47.30159
21321,47.30159
21322,49.81685
21323,49.81685
21324,52.356533
21325,52.356533
21326,52.356533
21327,54.822956
21328,54.822956
21329,57.1917
21330,57.1917
21331,57.1917
21332,59.41392
21333,59.41392
21334,61.245422
21335,61.245422
21336,62.515263
21337,62.515263
21338,62.515263
21339,63.369965
21340,63.369965
21341,63.882786
21342,63.882786
21343,63.882786
21344,63.980465
21345,63.980465
21346,63.785107
21347,63.785107
21348,63.369965
21349,63.369965
21350,63.369965
21351,62.905983
21352,62.905983
21353,62.466423
21354,62.466423
21355,62.466423
21356,62.051285
21357,62.051285
21358,61.709404
21359,61.709404
21360,61.489624
21361,61.489624
21362,61.489624
21363,61.269844
21364,61.269844
21365,60.95238
21366,60.95238
21367,60.95238
21368,60.56166
21369,60.56166
21370,60.17094
21371,60.17094
21372,59.65812
21373,59.65812
21374,59.65812
21375,58.94994
21376,58.94994
21377,58.144077
21378,58.144077
21379,58.144077
21380,57.41148
21381,57.41148
21382,56.67888
21383,56.67888
21384,55.799755
21385,55.799755
21386,55.799755
21387,54.871796
21388,54.871796
21389,54.041515
21390,54.041515
21391,54.041515
21392,53.260075
21393,53.260075
21394,52.478634
21395,52.478634
21396,51.746033
21397,51.746033
21398,51.746033
21399,51.11111
21400,51.11111
21401,50.57387
21402,50.57387
21403,50.57387
21404,50.10989
21405,50.10989
21406,49.71917
21407,49.71917
21408,49.32845
21409,49.32845
21410,49.32845
21411,48.91331
21412,48.91331
21413,48.44933
21414,48.44933
21415,48.44933
21416,47.91209
21417,47.91209
21418,47.423687
21419,47.423687
21420,46.95971
21421,46.95971
21422,46.95971
21423,46.593407
21424,46.593407
21425,46.300365
21426,46.300365
21427,46.300365
21428,46.056168
21429,46.056168
21430,45.787548
21431,45.787548
21432,45.494507
21433,45.494507
21434,45.494507
21435,45.177048
21436,45.177048
21437,44.713066
21438,44.713066
21439,44.713066
21440,44.175823
21441,44.175823
21442,43.540905
21443,43.540905
21444,42.808304
21445,42.808304
21446,42.808304
21447,42.100124
21448,42.100124
21449,41.367523
21450,41.367523
21451,41.367523
21452,40.68376
21453,40.68376
21454,40.07326
21455,40.07326
21456,39.46276
21457,39.46276
21458,39.46276
21459,38.82784
21460,38.82784
21461,38.24176
21462,38.24176
21463,38.24176
21464,37.655678
21465,37.655678
21466,37.094017
21467,37.094017
21468,36.630035
21469,36.630035
21470,36.630035
21471,36.190475
21472,36.190475
21473,35.873016
21474,35.873016
21475,35.873016
21476,35.750916
21477,35.750916
21478,35.702076
21479,35.702076
21480,35.628815
21481,35.628815
21482,35.628815
21483,35.506718
21484,35.506718
21485,35.384617
21486,35.384617
21487,35.384617
21488,35.286938
21489,35.286938
21490,35.140415
21491,35.140415
21492,34.993896
21493,34.993896
21494,34.993896
21495,34.798534
21496,34.798534
21497,34.505497
21498,34.505497
21499,34.505497
21500,34.139194
21501,34.139194
21502,33.724052
21503,33.724052
21504,33.357754
21505,33.357754
21506,33.357754
21507,32.991455
21508,32.991455
21509,32.625153
21510,32.625153
21511,32.625153
21512,32.33211
21513,32.33211
21514,32.11233
21515,32.11233
21516,31.990232
21517,31.990232
21518,31.990232
21519,31.916973
21520,31.916973
21521,31.892553
21522,31.892553
21523,31.892553
21524,31.965813
21525,31.965813
21526,32.185593
21527,32.185593
21528,32.600735
21529,32.600735
21530,32.600735
21531,33.235653
21532,33.235653
21533,34.114773
21534,34.114773
21535,34.114773
21536,35.286938
21537,35.286938
21538,36.84982
21539,36.84982
21540,38.779
21541,38.779
21542,38.779
21543,40.927963
21544,40.927963
21545,43.345543
21546,43.345543
21547,43.345543
21548,45.836388
21549,45.836388
21550,48.27839
21551,48.27839
21552,50.598293
21553,50.598293
21554,50.598293
21555,52.625153
21556,52.625153
21557,54.358974
21558,54.358974
21559,54.358974
21560,55.824177
21561,55.824177
21562,56.996338
21563,56.996338
21564,57.8022
21565,57.8022
21566,57.8022
21567,58.33944
21568,58.33944
21569,58.63248
21570,58.63248
21571,58.63248
21572,58.73016
21573,58.73016
21574,58.6569
21575,58.6569
21576,58.38828
21577,58.38828
21578,58.38828
21579,58.0464
21580,58.0464
21581,57.655678
21582,57.655678
21583,57.655678
21584,57.1917
21585,57.1917
21586,56.67888
21587,56.67888
21588,56.214897
21589,56.214897
21590,56.214897
21591,55.750916
21592,55.750916
21593,55.311356
21594,55.311356
21595,55.311356
21596,54.871796
21597,54.871796
21598,54.383396
21599,54.383396
21600,53.846153
21601,53.846153
21602,53.846153
21603,53.162395
21604,53.162395
21605,52.356533
21606,52.356533
21607,52.356533
21608,51.50183
21609,51.50183
21610,50.744812
21611,50.744812
21612,50.01221
21613,50.01221
21614,50.01221
21615,49.25519
21616,49.25519
21617,48.49817
21618,48.49817
21619,48.49817
21620,47.66789
21621,47.66789
21622,46.862026
21623,46.862026
21624,46.080585
21625,46.080585
21626,46.080585
21627,45.299145
21628,45.299145
21629,44.639805
21630,44.639805
21631,44.639805
21632,44.102566
21633,44.102566
21634,43.663006
21635,43.663006
21636,43.321125
21637,43.321125
21638,43.321125
21639,43.028084
21640,43.028084
21641,42.808304
21642,42.808304
21643,42.808304
21644,42.61294
21645,42.61294
21646,42.368744
21647,42.368744
21648,42.197803
21649,42.197803
21650,42.197803
21651,42.05128
21652,42.05128
21653,41.929184
21654,41.929184
21655,41.929184
21656,41.880344
21657,41.880344
21658,41.807083
21659,41.807083
21660,41.709404
21661,41.709404
21662,41.709404
21663,41.587303
21664,41.587303
21665,41.367523
21666,41.367523
21667,41.367523
21668,40.976803
21669,40.976803
21670,40.43956
21671,40.43956
21672,39.82906
21673,39.82906
21674,39.82906
21675,39.19414
21676,39.19414
21677,38.48596
21678,38.48596
21679,38.48596
21680,37.77778
21681,37.77778
21682,37.216118
21683,37.216118
21684,36.72772
21685,36.72772
21686,36.72772
21687,36.361416
21688,36.361416
21689,36.117218
21690,36.117218
21691,36.117218
21692,35.897438
21693,35.897438
21694,35.677658
21695,35.677658
21696,35.506718
21697,35.506718
21698,35.506718
21699,35.384617
21700,35.384617
21701,35.286938
21702,35.286938
21703,35.286938
21704,35.140415
21705,35.140415
21706,34.969475
21707,34.969475
21708,34.822956
21709,34.822956
21710,34.822956
21711,34.725277
21712,34.725277
21713,34.652016
21714,34.652016
21715,34.652016
21716,34.627594
21717,34.627594
21718,34.603176
21719,34.603176
21720,34.554337
21721,34.554337
21722,34.554337
21723,34.432236
21724,34.432236
21725,34.261295
21726,34.261295
21727,34.261295
21728,34.090355
21729,34.090355
21730,33.870575
21731,33.870575
21732,33.699635
21733,33.699635
21734,33.699635
21735,33.601955
21736,33.601955
21737,33.504272
21738,33.504272
21739,33.504272
21740,33.406593
21741,33.406593
21742,33.406593
21743,33.406593
21744,33.455433
21745,33.455433
21746,33.455433
21747,33.479855
21748,33.479855
21749,33.504272
21750,33.504272
21751,33.504272
21752,33.553116
21753,33.553116
21754,33.626373
21755,33.626373
21756,33.748474
21757,33.748474
21758,33.748474
21759,33.968254
21760,33.968254
21761,34.261295
21762,34.261295
21763,34.261295
21764,34.652016
21765,34.652016
21766,35.335777
21767,35.335777
21768,36.434677
21769,36.434677
21770,36.434677
21771,37.875458
21772,37.875458
21773,39.68254
21774,39.68254
21775,39.68254
21776,41.807083
21777,41.807083
21778,44.078144
21779,44.078144
21780,46.446888
21781,46.446888
21782,46.446888
21783,48.74237
21784,48.74237
21785,50.866913
21786,50.866913
21787,50.866913
21788,52.72283
21789,52.72283
21790,54.310135
21791,54.310135
21792,55.604397
21793,55.604397
21794,55.604397
21795,56.605618
21796,56.605618
21797,57.313797
21798,57.313797
21799,57.313797
21800,57.72894
21801,57.72894
21802,57.82662
21803,57.82662
21804,57.655678
21805,57.655678
21806,57.655678
21807,57.28938
21808,57.28938
21809,56.80098
21810,56.80098
21811,56.80098
21812,56.28816
21813,56.28816
21814,55.824177
21815,55.824177
21816,55.45788
21817,55.45788
21818,55.45788
21819,55.238094
21820,55.238094
21821,55.164837
21822,55.164837
21823,55.164837
21824,55.189255
21825,55.189255
21826,55.091576
21827,55.091576
21828,54.871796
21829,54.871796
21830,54.871796
21831,54.505497
21832,54.505497
21833,53.943836
21834,53.943836
21835,53.943836
21836,53.260075
21837,53.260075
21838,52.405373
21839,52.405373
21840,51.404152
21841,51.404152
21842,51.404152
21843,50.35409
21844,50.35409
21845,49.32845
21846,49.32845
21847,49.32845
21848,48.37607
21849,48.37607
21850,47.57021
21851,47.57021
21852,46.91087
21853,46.91087
21854,46.91087
21855,46.324787
21856,46.324787
21857,45.763126
21858,45.763126
21859,45.763126
21860,45.225887
21861,45.225887
21862,44.688644
21863,44.688644
21864,44.200245
21865,44.200245
21866,44.200245
21867,43.785103
21868,43.785103
21869,43.467644
21870,43.467644
21871,43.467644
21872,43.174603
21873,43.174603
21874,42.881565
21875,42.881565
21876,42.661785
21877,42.661785
21878,42.661785
21879,42.539684
21880,42.539684
21881,42.417583
21882,42.417583
21883,42.417583
21884,42.271065
21885,42.271065
21886,42.148964
21887,42.148964
21888,42.026863
21889,42.026863
21890,42.026863
21891,41.880344
21892,41.880344
21893,41.684982
21894,41.684982
21895,41.684982
21896,41.416363
21897,41.416363
21898,41.098904
21899,41.098904
21900,40.7326
21901,40.7326
21902,40.7326
21903,40.26862
21904,40.26862
21905,39.82906
21906,39.82906
21907,39.82906
21908,39.43834
21909,39.43834
21910,38.99878
21911,38.99878
21912,38.43712
21913,38.43712
21914,38.43712
21915,37.85104
21916,37.85104
21917,37.28938
21918,37.28938
21919,37.28938
21920,36.752136
21921,36.752136
21922,36.312576
21923,36.312576
21924,36.043957
21925,36.043957
21926,36.043957
21927,35.897438
21928,35.897438
21929,35.775337
21930,35.775337
21931,35.775337
21932,35.604397
21933,35.604397
21934,35.384617
21935,35.384617
21936,35.164837
21937,35.164837
21938,35.164837
21939,34.920635
21940,34.920635
21941,34.700855
21942,34.700855
21943,34.700855
21944,34.554337
21945,34.554337
21946,34.578754
21947,34.578754
21948,34.700855
21949,34.700855
21950,34.700855
21951,34.847374
21952,34.847374
21953,35.067154
21954,35.067154
21955,35.067154
21956,35.262516
21957,35.262516
21958,35.311356
21959,35.311356
21960,35.213676
21961,35.213676
21962,35.213676
21963,34.993896
21964,34.993896
21965,34.700855
21966,34.700855
21967,34.700855
21968,34.432236
21969,34.432236
21970,34.212456
21971,34.212456
21972,34.065933
21973,34.065933
21974,34.065933
21975,33.992676
21976,33.992676
21977,33.943836
21978,33.943836
21979,33.943836
21980,33.919415
21981,33.919415
21982,33.968254
21983,33.968254
21984,34.065933
21985,34.065933
21986,34.065933
21987,34.139194
21988,34.139194
21989,34.139194
21990,34.139194
21991,34.139194
21992,34.114773
21993,34.114773
21994,34.114773
21995,34.114773
21996,34.114773
21997,34.114773
21998,34.114773
21999,34.188034
22000,34.188034
22001,34.432236
22002,34.432236
22003,34.432236
22004,34.945057
22005,34.945057
22006,35.824177
22007,35.824177
22008,37.191696
22009,37.191696
22010,37.191696
22011,39.0232
22012,39.0232
22013,41.196583
22014,41.196583
22015,41.196583
22016,43.736263
22017,43.736263
22018,46.422466
22019,46.422466
22020,49.05983
22021,49.05983
22022,49.05983
22023,51.575092
22024,51.575092
22025,53.748474
22026,53.748474
22027,53.748474
22028,55.335777
22029,55.335777
22030,56.4591
22031,56.4591
22032,57.28938
22033,57.28938
22034,57.28938
22035,57.753357
22036,57.753357
22037,57.97314
22038,57.97314
22039,57.97314
22040,58.0464
22041,58.0464
22042,58.0464
22043,58.0464
22044,57.94872
22045,57.94872
22046,57.94872
22047,57.82662
22048,57.82662
22049,57.72894
22050,57.72894
22051,57.72894
22052,57.6801
22053,57.6801
22054,57.558
22055,57.558
22056,57.28938
22057,57.28938
22058,57.28938
22059,56.923077
22060,56.923077
22061,56.532356
22062,56.532356
22063,56.532356
22064,55.995117
22065,55.995117
22066,55.335777
22067,55.335777
22068,54.603176
22069,54.603176
22070,54.603176
22071,53.846153
22072,53.846153
22073,53.089134
22074,53.089134
22075,53.089134
22076,52.258854
22077,52.258854
22078,51.428574
22079,51.428574
22080,50.598293
22081,50.598293
22082,50.598293
22083,49.79243
22084,49.79243
22085,49.01099
22086,49.01099
22087,49.01099
22088,48.22955
22089,48.22955
22090,47.44811
22091,47.44811
22092,46.61783
22093,46.61783
22094,46.61783
22095,45.811966
22096,45.811966
22097,45.030525
22098,45.030525
22099,45.030525
22100,44.322346
22101,44.322346
22102,43.760685
22103,43.760685
22104,43.321125
22105,43.321125
22106,43.321125
22107,43.003662
22108,43.003662
22109,42.83272
22110,42.83272
22111,42.83272
22112,42.783882
22113,42.783882
22114,42.759464
22115,42.759464
22116,42.759464
22117,42.759464
22118,42.759464
22119,42.710625
22120,42.710625
22121,42.61294
22122,42.61294
22123,42.61294
22124,42.417583
22125,42.417583
22126,42.124542
22127,42.124542
22128,41.855923
22129,41.855923
22130,41.855923
22131,41.538464
22132,41.538464
22133,41.221
22134,41.221
22135,41.221
22136,40.87912
22137,40.87912
22138,40.51282
22139,40.51282
22140,40.17094
22141,40.17094
22142,40.17094
22143,39.78022
22144,39.78022
22145,39.34066
22146,39.34066
22147,39.34066
22148,38.94994
22149,38.94994
22150,38.58364
22151,38.58364
22152,38.1685
22153,38.1685
22154,38.1685
22155,37.753357
22156,37.753357
22157,37.33822
22158,37.33822
22159,37.33822
22160,36.923077
22161,36.923077
22162,36.483517
22163,36.483517
22164,36.092796
22165,36.092796
22166,36.092796
22167,35.726498
22168,35.726498
22169,35.360195
22170,35.360195
22171,35.360195
22172,35.018314
22173,35.018314
22174,34.774117
22175,34.774117
22176,34.627594
22177,34.627594
22178,34.627594
22179,34.603176
22180,34.603176
22181,34.652016
22182,34.652016
22183,34.652016
22184,34.700855
22185,34.700855
22186,34.749695
22187,34.749695
22188,34.725277
22189,34.725277
22190,34.725277
22191,34.578754
22192,34.578754
22193,34.334557
22194,34.334557
22195,34.334557
22196,34.017094
22197,34.017094
22198,33.699635
22199,33.699635
22200,33.455433
22201,33.455433
22202,33.455433
22203,33.333332
22204,33.333332
22205,33.333332
22206,33.333332
22207,33.333332
22208,33.382175
22209,33.382175
22210,33.431015
22211,33.431015
22212,33.528694
22213,33.528694
22214,33.528694
22215,33.626373
22216,33.626373
22217,33.675213
22218,33.675213
22219,33.675213
22220,33.650795
22221,33.650795
22222,33.553116
22223,33.553116
22224,33.431015
22225,33.431015
22226,33.431015
22227,33.235653
22228,33.235653
22229,32.94261
22230,32.94261
22231,32.94261
22232,32.698414
22233,32.698414
22234,32.527473
22235,32.527473
22236,32.478634
22237,32.478634
22238,32.478634
22239,32.72283
22240,32.72283
22241,33.211235
22242,33.211235
22243,33.211235
22244,33.968254
22245,33.968254
22246,35.091576
22247,35.091576
22248,36.654457
22249,36.654457
22250,36.654457
22251,38.60806
22252,38.60806
22253,40.87912
22254,40.87912
22255,40.87912
22256,43.443226
22257,43.443226
22258,46.129425
22259,46.129425
22260,48.815628
22261,48.815628
22262,48.815628
22263,51.33089
22264,51.33089
22265,53.479855
22266,53.479855
22267,53.479855
22268,55.189255
22269,55.189255
22270,56.483517
22271,56.483517
22272,57.50916
22273,57.50916
22274,57.50916
22275,58.2906
22276,58.2906
22277,58.82784
22278,58.82784
22279,58.82784
22280,59.1453
22281,59.1453
22282,59.24298
22283,59.24298
22284,59.16972
22285,59.16972
22286,59.16972
22287,58.94994
22288,58.94994
22289,58.55922
22290,58.55922
22291,58.55922
22292,58.144077
22293,58.144077
22294,57.72894
22295,57.72894
22296,57.28938
22297,57.28938
22298,57.28938
22299,56.923077
22300,56.923077
22301,56.581196
22302,56.581196
22303,56.581196
22304,56.141636
22305,56.141636
22306,55.653236
22307,55.653236
22308,55.189255
22309,55.189255
22310,55.189255
22311,54.676437
22312,54.676437
22313,54.163616
22314,54.163616
22315,54.163616
22316,53.650795
22317,53.650795
22318,53.137974
22319,53.137974
22320,52.551895
22321,52.551895
22322,52.551895
22323,51.794872
22324,51.794872
22325,50.84249
22326,50.84249
22327,50.84249
22328,49.81685
22329,49.81685
22330,48.76679
22331,48.76679
22332,47.66789
22333,47.66789
22334,47.66789
22335,46.715508
22336,46.715508
22337,45.982906
22338,45.982906
22339,45.982906
22340,45.372406
22341,45.372406
22342,44.957264
22343,44.957264
22344,44.761906
22345,44.761906
22346,44.761906
22347,44.713066
22348,44.713066
22349,44.688644
22350,44.688644
22351,44.688644
22352,44.566544
22353,44.566544
22354,44.395607
22355,44.395607
22356,44.175823
22357,44.175823
22358,44.175823
22359,43.882786
22360,43.882786
22361,43.516483
22362,43.516483
22363,43.516483
22364,43.101345
22365,43.101345
22366,42.661785
22367,42.661785
22368,42.271065
22369,42.271065
22370,42.271065
22371,41.904762
22372,41.904762
22373,41.56288
22374,41.56288
22375,41.56288
22376,41.3431
22377,41.3431
22378,41.196583
22379,41.196583
22380,41.05006
22381,41.05006
22382,41.05006
22383,40.805862
22384,40.805862
22385,40.43956
22386,40.43956
22387,40.43956
22388,40.02442
22389,40.02442
22390,39.5116
22391,39.5116
22392,38.97436
22393,38.97436
22394,38.97436
22395,38.48596
22396,38.48596
22397,37.99756
22398,37.99756
22399,37.99756
22400,37.533577
22401,37.533577
22402,37.094017
22403,37.094017
22404,36.72772
22405,36.72772
22406,36.72772
22407,36.434677
22408,36.434677
22409,36.214897
22410,36.214897
22411,36.214897
22412,36.092796
22413,36.092796
22414,36.019535
22415,36.019535
22416,35.946278
22417,35.946278
22418,35.946278
22419,35.750916
22420,35.750916
22421,35.457874
22422,35.457874
22423,35.457874
22424,35.140415
22425,35.140415
22426,34.822956
22427,34.822956
22428,34.505497
22429,34.505497
22430,34.505497
22431,34.261295
22432,34.261295
22433,34.090355
22434,34.090355
22435,34.090355
22436,33.992676
22437,33.992676
22438,33.992676
22439,33.992676
22440,34.041515
22441,34.041515
22442,34.041515
22443,34.114773
22444,34.114773
22445,34.212456
22446,34.212456
22447,34.212456
22448,34.212456
22449,34.212456
22450,34.114773
22451,34.114773
22452,34.017094
22453,34.017094
22454,34.017094
22455,33.919415
22456,33.919415
22457,33.748474
22458,33.748474
22459,33.748474
22460,33.479855
22461,33.479855
22462,33.260075
22463,33.260075
22464,33.137974
22465,33.137974
22466,33.137974
22467,33.089134
22468,33.089134
22469,33.113552
22470,33.113552
22471,33.113552
22472,33.235653
22473,33.235653
22474,33.431015
22475,33.431015
22476,33.577534
22477,33.577534
22478,33.577534
22479,33.650795
22480,33.650795
22481,33.724052
22482,33.724052
22483,33.724052
22484,33.821735
22485,33.821735
22486,33.919415
22487,33.919415
22488,34.188034
22489,34.188034
22490,34.188034
22491,34.725277
22492,34.725277
22493,35.628815
22494,35.628815
22495,35.628815
22496,36.996338
22497,36.996338
22498,38.9011
22499,38.9011
22500,41.245422
22501,41.245422
22502,41.245422
22503,43.833946
22504,43.833946
22505,46.61783
22506,46.61783
22507,46.61783
22508,49.40171
22509,49.40171
22510,52.06349
22511,52.06349
22512,54.481075
22513,54.481075
22514,54.481075
22515,56.532356
22516,56.532356
22517,57.99756
22518,57.99756
22519,57.99756
22520,58.99878
22521,58.99878
22522,59.68254
22523,59.68254
22524,60.02442
22525,60.02442
22526,60.02442
22527,60.07326
22528,60.07326
22529,59.926743
22530,59.926743
22531,59.926743
22532,59.706963
22533,59.706963
22534,59.46276
22535,59.46276
22536,59.29182
22537,59.29182
22538,59.29182
22539,59.1453
22540,59.1453
22541,59.0232
22542,59.0232
22543,59.0232
22544,58.925518
22545,58.925518
22546,58.6569
22547,58.6569
22548,58.24176
22549,58.24176
22550,58.24176
22551,57.82662
22552,57.82662
22553,57.28938
22554,57.28938
22555,57.28938
22556,56.703297
22557,56.703297
22558,56.092796
22559,56.092796
22560,55.433456
22561,55.433456
22562,55.433456
22563,54.700855
22564,54.700855
22565,53.846153
22566,53.846153
22567,53.846153
22568,52.942616
22569,52.942616
22570,51.990234
22571,51.990234
22572,51.06227
22573,51.06227
22574,51.06227
22575,50.18315
22576,50.18315
22577,49.40171
22578,49.40171
22579,49.40171
22580,48.71795
22581,48.71795
22582,48.00977
22583,48.00977
22584,47.22833
22585,47.22833
22586,47.22833
22587,46.422466
22588,46.422466
22589,45.714287
22590,45.714287
22591,45.714287
22592,45.054947
22593,45.054947
22594,44.420025
22595,44.420025
22596,43.907204
22597,43.907204
22598,43.907204
22599,43.565323
22600,43.565323
22601,43.394382
22602,43.394382
22603,43.394382
22604,43.369965
22605,43.369965
22606,43.418804
22607,43.418804
22608,43.443226
22609,43.443226
22610,43.443226
22611,43.369965
22612,43.369965
22613,43.125763
22614,43.125763
22615,43.125763
22616,42.83272
22617,42.83272
22618,42.564102
22619,42.564102
22620,42.148964
22621,42.148964
22622,42.148964
22623,41.56288
22624,41.56288
22625,40.95238
22626,40.95238
22627,40.95238
22628,40.366302
22629,40.366302
22630,39.80464
22631,39.80464
22632,39.29182
22633,39.29182
22634,39.29182
22635,38.9011
22636,38.9011
22637,38.60806
22638,38.60806
22639,38.60806
22640,38.4127
22641,38.4127
22642,38.315018
22643,38.315018
22644,38.21734
22645,38.21734
22646,38.21734
22647,38.07082
22648,38.07082
22649,37.875458
22650,37.875458
22651,37.875458
22652,37.60684
22653,37.60684
22654,37.216118
22655,37.216118
22656,36.72772
22657,36.72772
22658,36.72772
22659,36.190475
22660,36.190475
22661,35.653236
22662,35.653236
22663,35.653236
22664,35.164837
22665,35.164837
22666,34.725277
22667,34.725277
22668,34.358974
22669,34.358974
22670,34.358974
22671,34.090355
22672,34.090355
22673,33.943836
22674,33.943836
22675,33.943836
22676,33.919415
22677,33.919415
22678,33.870575
22679,33.870575
22680,33.699635
22681,33.699635
22682,33.699635
22683,33.406593
22684,33.406593
22685,33.064713
22686,33.064713
22687,33.064713
22688,32.576313
22689,32.576313
22690,31.965813
22691,31.965813
22692,31.428572
22693,31.428572
22694,31.428572
22695,30.86691
22696,30.86691
22697,30.32967
22698,30.32967
22699,30.32967
22700,29.963371
22701,29.963371
22702,29.74359
22703,29.74359
22704,29.67033
22705,29.67033
22706,29.67033
22707,29.74359
22708,29.74359
22709,29.81685
22710,29.81685
22711,29.81685
22712,29.963371
22713,29.963371
22714,30.23199
22715,30.23199
22716,30.45177
22717,30.45177
22718,30.45177
22719,30.573872
22720,30.573872
22721,30.67155
22722,30.67155
22723,30.67155
22724,30.769232
22725,30.769232
22726,30.86691
22727,30.86691
22728,31.013432
22729,31.013432
22730,31.013432
22731,31.184372
22732,31.184372
22733,31.452991
22734,31.452991
22735,31.452991
22736,31.794872
22737,31.794872
22738,32.210014
22739,32.210014
22740,32.771675
22741,32.771675
22742,32.771675
22743,33.528694
22744,33.528694
22745,34.578754
22746,34.578754
22747,34.578754
22748,35.995117
22749,35.995117
22750,37.753357
22751,37.753357
22752,39.78022
22753,39.78022
22754,39.78022
22755,42.148964
22756,42.148964
22757,44.761906
22758,44.761906
22759,44.761906
22760,47.472527
22761,47.472527
22762,50.06105
22763,50.06105
22764,52.380955
22765,52.380955
22766,52.380955
22767,54.285717
22768,54.285717
22769,55.897438
22770,55.897438
22771,55.897438
22772,57.216118
22773,57.216118
22774,58.11966
22775,58.11966
22776,58.6569
22777,58.6569
22778,58.6569
22779,58.97436
22780,58.97436
22781,59.1453
22782,59.1453
22783,59.1453
22784,59.1453
22785,59.1453
22786,59.0232
22787,59.0232
22788,58.82784
22789,58.82784
22790,58.82784
22791,58.534798
22792,58.534798
22793,57.924297
22794,57.924297
22795,57.924297
22796,57.46032
22797,57.46032
22798,56.996338
22799,56.996338
22800,56.28816
22801,56.28816
22802,56.28816
22803,55.897438
22804,55.897438
22805,55.555557
22806,55.555557
22807,55.555557
22808,55.189255
22809,55.189255
22810,54.700855
22811,54.700855
22812,54.065933
22813,54.065933
22814,54.065933
22815,53.308914
22816,53.308914
22817,52.429794
22818,52.429794
22819,52.429794
22820,50.866913
22821,50.866913
22822,49.74359
22823,49.74359
22824,48.595848
22825,48.595848
22826,48.595848
22827,46.691086
22828,46.691086
22829,46.031746
22830,46.031746
22831,46.031746
22832,45.494507
22833,45.494507
22834,44.786327
22835,44.786327
22836,44.590965
22837,44.590965
22838,44.590965
22839,44.420025
22840,44.420025
22841,44.053726
22842,44.053726
22843,44.053726
22844,43.711845
22845,43.711845
22846,43.394382
22847,43.394382
22848,43.101345
22849,43.101345
22850,43.101345
22851,42.759464
22852,42.759464
22853,42.39316
22854,42.39316
22855,42.39316
22856,42.00244
22857,42.00244
22858,41.61172
22859,41.61172
22860,41.221
22861,41.221
22862,41.221
22863,40.78144
22864,40.78144
22865,40.26862
22866,40.26862
22867,40.26862
22868,39.68254
22869,39.68254
22870,39.07204
22871,39.07204
22872,38.43712
22873,38.43712
22874,38.43712
22875,37.77778
22876,37.77778
22877,37.16728
22878,37.16728
22879,37.16728
22880,36.50794
22881,36.50794
22882,35.799755
22883,35.799755
22884,35.042736
22885,35.042736
22886,35.042736
22887,34.334557
22888,34.334557
22889,33.675213
22890,33.675213
22891,33.675213
22892,33.162395
22893,33.162395
22894,32.747253
22895,32.747253
22896,32.405373
22897,32.405373
22898,32.405373
22899,32.234432
22900,32.234432
22901,32.136753
22902,32.136753
22903,32.136753
22904,32.039074
22905,32.039074
22906,31.843712
22907,31.843712
22908,31.550673
22909,31.550673
22910,31.550673
22911,31.306473
22912,31.306473
22913,31.037851
22914,31.037851
22915,31.037851
22916,30.818071
22917,30.818071
22918,30.744812
22919,30.744812
22920,30.769232
22921,30.769232
22922,30.769232
22923,30.818071
22924,30.818071
22925,30.89133
22926,30.89133
22927,30.89133
22928,30.940172
22929,30.940172
22930,30.964592
22931,30.964592
22932,30.91575
22933,30.91575
22934,30.91575
22935,30.842491
22936,30.842491
22937,30.818071
22938,30.818071
22939,30.818071
22940,30.793652
22941,30.793652
22942,30.89133
22943,30.89133
22944,31.037851
22945,31.037851
22946,31.037851
22947,31.208792
22948,31.208792
