,ppg
29288,58.21734
29289,58.21734
29290,58.21734
29291,59.3895
29292,59.3895
29293,60.586082
29294,60.586082
29295,61.8315
29296,61.8315
29297,61.8315
29298,63.076923
29299,63.076923
29300,64.29793
29301,64.29793
29302,64.29793
29303,65.42125
29304,65.42125
29305,66.471306
29306,66.471306
29307,67.39927
29308,67.39927
29309,67.39927
29310,68.15629
29311,68.15629
29312,68.71795
29313,68.71795
29314,68.71795
29315,69.13309
29316,69.13309
29317,69.450554
29318,69.450554
29319,69.54823
29320,69.54823
29321,69.54823
29322,69.37729
29323,69.37729
29324,68.98657
29325,68.98657
29326,68.98657
29327,68.44933
29328,68.44933
29329,67.69231
29330,67.69231
29331,66.691086
29332,66.691086
29333,66.691086
29334,65.567764
29335,65.567764
29336,64.34676
29337,64.34676
29338,64.34676
29339,63.101345
29340,63.101345
29341,61.855923
29342,61.855923
29343,60.65934
29344,60.65934
29345,60.65934
29346,59.536022
29347,59.536022
29348,58.48596
29349,58.48596
29350,58.48596
29351,57.558
29352,57.558
29353,56.776558
29354,56.776558
29355,56.092796
29356,56.092796
29357,56.092796
29358,55.506718
29359,55.506718
29360,54.969475
29361,54.969475
29362,54.969475
29363,54.456654
29364,54.456654
29365,53.968254
29366,53.968254
29367,53.479855
29368,53.479855
29369,53.479855
29370,52.991455
29371,52.991455
29372,52.527473
29373,52.527473
29374,52.527473
29375,52.11233
29376,52.11233
29377,51.67277
29378,51.67277
29379,51.184372
29380,51.184372
29381,51.184372
29382,50.647133
29383,50.647133
29384,50.10989
29385,50.10989
29386,50.10989
29387,49.54823
29388,49.54823
29389,48.91331
29390,48.91331
29391,48.253967
29392,48.253967
29393,48.253967
29394,47.57021
29395,47.57021
29396,46.83761
29397,46.83761
29398,46.83761
29399,46.105007
29400,46.105007
29401,45.372406
29402,45.372406
29403,44.639805
29404,44.639805
29405,44.639805
29406,43.907204
29407,43.907204
29408,43.174603
29409,43.174603
29410,43.174603
29411,42.442
29412,42.442
29413,41.709404
29414,41.709404
29415,41.00122
29416,41.00122
29417,41.00122
29418,40.34188
29419,40.34188
29420,39.70696
29421,39.70696
29422,39.70696
29423,39.07204
29424,39.07204
29425,38.46154
29426,38.46154
29427,37.89988
29428,37.89988
29429,37.89988
29430,37.33822
29431,37.33822
29432,36.825397
29433,36.825397
29434,36.825397
29435,36.312576
29436,36.312576
29437,35.824177
29438,35.824177
29439,35.335777
29440,35.335777
29441,35.335777
29442,34.871796
29443,34.871796
29444,34.383396
29445,34.383396
29446,34.383396
29447,33.894993
29448,33.894993
29449,33.455433
29450,33.455433
29451,33.040295
29452,33.040295
29453,33.040295
29454,32.649574
29455,32.649574
29456,32.258854
29457,32.258854
29458,32.258854
29459,31.892553
29460,31.892553
29461,31.550673
29462,31.550673
29463,31.208792
29464,31.208792
29465,31.208792
29466,30.86691
29467,30.86691
29468,30.549452
29469,30.549452
29470,30.549452
29471,30.23199
29472,30.23199
29473,29.89011
29474,29.89011
29475,29.57265
29476,29.57265
29477,29.57265
29478,29.25519
29479,29.25519
29480,28.91331
29481,28.91331
29482,28.91331
29483,28.59585
29484,28.59585
29485,28.25397
29486,28.25397
29487,27.887669
29488,27.887669
29489,27.887669
29490,27.521368
29491,27.521368
29492,27.130648
29493,27.130648
29494,27.130648
29495,26.715508
29496,26.715508
29497,26.324787
29498,26.324787
29499,25.958487
29500,25.958487
29501,25.958487
29502,25.616606
29503,25.616606
29504,25.372406
29505,25.372406
29506,25.372406
29507,25.274725
29508,25.274725
29509,25.396826
29510,25.396826
29511,25.836386
29512,25.836386
29513,25.836386
29514,26.715508
29515,26.715508
29516,28.009768
29517,28.009768
29518,28.009768
29519,29.67033
29520,29.67033
29521,31.672771
29522,31.672771
29523,33.919415
29524,33.919415
29525,33.919415
29526,36.336998
29527,36.336998
29528,38.779
29529,38.779
29530,38.779
29531,41.12332
29532,41.12332
29533,43.223442
29534,43.223442
29535,45.079365
29536,45.079365
29537,45.079365
29538,46.764347
29539,46.764347
29540,48.22955
29541,48.22955
29542,48.22955
29543,49.45055
29544,49.45055
29545,50.50061
29546,50.50061
29547,51.428574
29548,51.428574
29549,51.428574
29550,52.33211
29551,52.33211
29552,53.308914
29553,53.308914
29554,53.308914
29555,54.310135
29556,54.310135
29557,55.311356
29558,55.311356
29559,56.41026
29560,56.41026
29561,56.41026
29562,57.533577
29563,57.533577
29564,58.63248
29565,58.63248
29566,58.63248
29567,59.706963
29568,59.706963
29569,60.68376
29570,60.68376
29571,61.538464
29572,61.538464
29573,61.538464
29574,62.295483
29575,62.295483
29576,62.954823
29577,62.954823
29578,62.954823
29579,63.443226
29580,63.443226
29581,63.760685
29582,63.760685
29583,63.907204
29584,63.907204
29585,63.907204
29586,63.833946
29587,63.833946
29588,63.492065
29589,63.492065
29590,63.492065
29591,62.881565
29592,62.881565
29593,62.100124
29594,62.100124
29595,61.17216
29596,61.17216
29597,61.17216
29598,60.07326
29599,60.07326
29600,58.85226
29601,58.85226
29602,58.85226
29603,57.60684
29604,57.60684
29605,56.41026
29606,56.41026
29607,55.262516
29608,55.262516
29609,55.262516
29610,54.261295
29611,54.261295
29612,53.357754
29613,53.357754
29614,53.357754
29615,52.576313
29616,52.576313
29617,51.916973
29618,51.916973
29619,51.355312
29620,51.355312
29621,51.355312
29622,50.915752
29623,50.915752
29624,50.525032
29625,50.525032
29626,50.525032
29627,50.13431
29628,50.13431
29629,49.71917
29630,49.71917
29631,49.30403
29632,49.30403
29633,49.30403
29634,48.91331
29635,48.91331
29636,48.44933
29637,48.44933
29638,48.44933
29639,47.93651
29640,47.93651
29641,47.44811
29642,47.44811
29643,46.935287
29644,46.935287
29645,46.935287
29646,46.39805
29647,46.39805
29648,45.909645
29649,45.909645
29650,45.909645
29651,45.445667
29652,45.445667
29653,44.981686
29654,44.981686
29655,44.517704
29656,44.517704
29657,44.517704
29658,44.078144
29659,44.078144
29660,43.614162
29661,43.614162
29662,43.614162
29663,43.125763
29664,43.125763
29665,
29666,
29667,42.661785
29668,42.661785
29669,42.661785
29670,42.22222
29671,42.22222
29672,41.78266
29673,41.78266
29674,41.78266
29675,41.367523
29676,41.367523
29677,40.95238
29678,40.95238
29679,40.6105
29680,40.6105
29681,40.6105
29682,40.31746
29683,40.31746
29684,40.04884
29685,40.04884
29686,40.04884
29687,39.80464
29688,39.80464
29689,39.60928
29690,39.60928
29691,39.43834
29692,39.43834
29693,39.43834
29694,39.2674
29695,39.2674
29696,39.04762
29697,39.04762
29698,39.04762
29699,38.779
29700,38.779
29701,38.46154
29702,38.46154
29703,38.144077
29704,38.144077
29705,38.144077
29706,37.77778
29707,37.77778
29708,37.411476
29709,37.411476
29710,37.411476
29711,36.996338
29712,36.996338
29713,36.581196
29714,36.581196
29715,36.166058
29716,36.166058
29717,36.166058
29718,35.775337
29719,35.775337
29720,35.384617
29721,35.384617
29722,35.384617
29723,35.042736
29724,35.042736
29725,34.774117
29726,34.774117
29727,34.578754
29728,34.578754
29729,34.578754
29730,34.481075
29731,34.481075
29732,34.432236
29733,34.432236
29734,34.432236
29735,34.407814
29736,34.407814
29737,34.432236
29738,34.432236
29739,34.505497
29740,34.505497
29741,34.505497
29742,34.700855
29743,34.700855
29744,34.749695
29745,34.749695
29746,34.749695
29747,34.774117
29748,34.774117
29749,34.774117
29750,34.774117
29751,34.774117
29752,34.774117
29753,34.774117
29754,34.774117
29755,34.774117
29756,34.798534
29757,34.798534
29758,34.798534
29759,34.896217
29760,34.896217
29761,34.993896
29762,34.993896
29763,35.091576
29764,35.091576
29765,35.091576
29766,35.262516
29767,35.262516
29768,35.531136
29769,35.531136
29770,35.531136
29771,35.995117
29772,35.995117
29773,36.752136
29774,36.752136
29775,37.82662
29776,37.82662
29777,37.82662
29778,39.21856
29779,39.21856
29780,41.00122
29781,41.00122
29782,41.00122
29783,43.125763
29784,43.125763
29785,45.421246
29786,45.421246
29787,47.78999
29788,47.78999
29789,47.78999
29790,50.18315
29791,50.18315
29792,52.454212
29793,52.454212
29794,52.454212
29795,54.529915
29796,54.529915
29797,56.41026
29798,56.41026
29799,57.99756
29800,57.99756
29801,57.99756
29802,59.36508
29803,59.36508
29804,60.586082
29805,60.586082
29806,60.586082
29807,61.709404
29808,61.709404
29809,62.759464
29810,62.759464
29811,63.785107
29812,63.785107
29813,63.785107
29814,64.810745
29815,64.810745
29816,65.86081
29817,65.86081
29818,65.86081
29819,66.95971
29820,66.95971
29821,68.08303
29822,68.08303
29823,69.230774
29824,69.230774
29825,69.230774
29826,70.35409
29827,70.35409
29828,71.42857
29829,71.42857
29830,71.42857
29831,72.429794
29832,72.429794
29833,73.35776
29834,73.35776
29835,74.188034
29836,74.188034
29837,74.188034
29838,74.847374
29839,74.847374
29840,75.311356
29841,75.311356
29842,75.311356
29843,75.57998
29844,75.57998
29845,75.70208
29846,75.70208
29847,75.6044
29848,75.6044
29849,75.6044
29850,75.2381
29851,75.2381
29852,74.70086
29853,74.70086
29854,74.70086
29855,74.0171
29856,74.0171
29857,73.089134
29858,73.089134
29859,71.94139
29860,71.94139
29861,71.94139
29862,70.671555
29863,70.671555
29864,69.35287
29865,69.35287
29866,69.35287
29867,67.98535
29868,67.98535
29869,66.64225
29870,66.64225
29871,65.372406
29872,65.372406
29873,65.372406
29874,64.17583
29875,64.17583
29876,63.076923
29877,63.076923
29878,63.076923
29879,62.124542
29880,62.124542
29881,61.269844
29882,61.269844
29883,60.537243
29884,60.537243
29885,60.537243
29886,59.8779
29887,59.8779
29888,59.24298
29889,59.24298
29890,59.24298
29891,58.6569
29892,58.6569
29893,58.07082
29894,58.07082
29895,57.435898
29896,57.435898
29897,57.435898
29898,56.776558
29899,56.776558
29900,56.117218
29901,56.117218
29902,56.117218
29903,55.433456
29904,55.433456
29905,54.725277
29906,54.725277
29907,53.992676
29908,53.992676
29909,53.992676
29910,53.235653
29911,53.235653
29912,52.454212
29913,52.454212
29914,52.454212
29915,51.67277
29916,51.67277
29917,50.89133
29918,50.89133
29919,50.13431
29920,50.13431
29921,50.13431
29922,49.42613
29923,49.42613
29924,48.71795
29925,48.71795
29926,48.71795
29927,48.00977
29928,48.00977
29929,47.27717
29930,47.27717
29931,46.56899
29932,46.56899
29933,46.56899
29934,45.909645
29935,45.909645
29936,45.225887
29937,45.225887
29938,45.225887
29939,44.542126
29940,44.542126
29941,43.882786
29942,43.882786
29943,43.247864
29944,43.247864
29945,43.247864
29946,42.61294
29947,42.61294
29948,42.00244
29949,42.00244
29950,42.00244
29951,41.367523
29952,41.367523
29953,40.708183
29954,40.708183
29955,40.09768
29956,40.09768
29957,40.09768
29958,39.46276
29959,39.46276
29960,38.85226
29961,38.85226
29962,38.85226
29963,38.26618
29964,38.26618
29965,37.6801
29966,37.6801
29967,37.142857
29968,37.142857
29969,37.142857
29970,36.630035
29971,36.630035
29972,36.117218
29973,36.117218
29974,36.117218
29975,35.653236
29976,35.653236
29977,35.189255
29978,35.189255
29979,34.749695
29980,34.749695
29981,34.749695
29982,34.358974
29983,34.358974
29984,33.968254
29985,33.968254
29986,33.968254
29987,33.577534
29988,33.577534
29989,33.211235
29990,33.211235
29991,32.820515
29992,32.820515
29993,32.820515
29994,32.454212
29995,32.454212
29996,32.11233
29997,32.11233
29998,32.11233
29999,31.794872
30000,31.794872
30001,31.501833
30002,31.501833
30003,31.208792
30004,31.208792
30005,31.208792
30006,30.940172
30007,30.940172
30008,30.69597
30009,30.69597
30010,30.69597
30011,30.427351
30012,30.427351
30013,30.10989
30014,30.10989
30015,29.768011
30016,29.768011
30017,29.768011
30018,29.42613
30019,29.42613
30020,29.08425
30021,29.08425
30022,29.08425
30023,28.766788
30024,28.766788
30025,28.498169
30026,28.498169
30027,28.327229
30028,28.327229
30029,28.327229
30030,28.302809
30031,28.302809
30032,28.64469
30033,28.64469
30034,28.64469
30035,29.32845
30036,29.32845
30037,30.354092
30038,30.354092
30039,31.794872
30040,31.794872
30041,31.794872
30042,33.601955
30043,33.601955
30044,35.702076
30045,35.702076
30046,35.702076
30047,37.924297
30048,37.924297
30049,
30050,
30051,40.21978
30052,40.21978
30053,40.21978
30054,42.442
30055,42.442
30056,44.493286
30057,44.493286
30058,44.493286
30059,46.324787
30060,46.324787
30061,47.93651
30062,47.93651
30063,49.35287
30064,49.35287
30065,49.35287
30066,50.57387
30067,50.57387
30068,51.67277
30069,51.67277
30070,51.67277
30071,52.698414
30072,52.698414
30073,53.699635
30074,53.699635
30075,54.725277
30076,54.725277
30077,54.725277
30078,55.775337
30079,55.775337
30080,56.84982
30081,56.84982
30082,56.84982
30083,57.99756
30084,57.99756
30085,59.16972
30086,59.16972
30087,60.317463
30088,60.317463
30089,60.317463
30090,61.44078
30091,61.44078
30092,62.515263
30093,62.515263
30094,62.515263
30095,63.516483
30096,63.516483
30097,64.42003
30098,64.42003
30099,65.17705
30100,65.17705
30101,65.17705
30102,65.811966
30103,65.811966
30104,66.30037
30105,66.30037
30106,66.30037
30107,66.666664
30108,66.666664
30109,66.86203
30110,66.86203
30111,66.81319
30112,66.81319
30113,66.81319
30114,66.568985
30115,66.568985
30116,66.17827
30117,66.17827
30118,66.17827
30119,65.567764
30120,65.567764
30121,64.76191
30122,64.76191
30123,63.809525
30124,63.809525
30125,63.809525
30126,61.61172
30127,61.61172
30128,60.488403
30129,60.488403
30130,60.488403
30131,59.41392
30132,59.41392
30133,58.4127
30134,58.4127
30135,57.50916
30136,57.50916
30137,57.50916
30138,56.72772
30139,56.72772
30140,56.019535
30141,56.019535
30142,56.019535
30143,55.384617
30144,55.384617
30145,54.822956
30146,54.822956
30147,54.334557
30148,54.334557
30149,54.334557
30150,53.870575
30151,53.870575
30152,53.382175
30153,53.382175
30154,53.382175
30155,52.893772
30156,52.893772
30157,52.380955
30158,52.380955
30159,51.89255
30160,51.89255
30161,51.89255
30162,51.428574
30163,51.428574
30164,50.915752
30165,50.915752
30166,50.915752
30167,50.37851
30168,50.37851
30169,49.81685
30170,49.81685
30171,49.23077
30172,49.23077
30173,49.23077
30174,48.644688
30175,48.644688
30176,48.05861
30177,48.05861
30178,48.05861
30179,47.472527
30180,47.472527
30181,46.886448
30182,46.886448
30183,46.300365
30184,46.300365
30185,46.300365
30186,45.689865
30187,45.689865
30188,45.103786
30189,45.103786
30190,45.103786
30191,44.542126
30192,44.542126
30193,43.956043
30194,43.956043
30195,43.345543
30196,43.345543
30197,43.345543
30198,42.759464
30199,42.759464
30200,42.22222
30201,42.22222
30202,42.22222
30203,41.684982
30204,41.684982
30205,41.12332
30206,41.12332
30207,40.537243
30208,40.537243
30209,40.537243
30210,39.975582
30211,39.975582
30212,39.46276
30213,39.46276
30214,39.46276
30215,38.94994
30216,38.94994
30217,38.46154
30218,38.46154
30219,37.99756
30220,37.99756
30221,37.99756
30222,37.533577
30223,37.533577
30224,37.094017
30225,37.094017
30226,37.094017
30227,36.67888
30228,36.67888
30229,36.263737
30230,36.263737
30231,35.848595
30232,35.848595
30233,35.848595
30234,35.433456
30235,35.433456
30236,35.067154
30237,35.067154
30238,35.067154
30239,34.676434
30240,34.676434
30241,34.334557
30242,34.334557
30243,34.041515
30244,34.041515
30245,34.041515
30246,33.748474
30247,33.748474
30248,33.455433
30249,33.455433
30250,33.455433
30251,33.162395
30252,33.162395
30253,32.869354
30254,32.869354
30255,32.600735
30256,32.600735
30257,32.600735
30258,32.33211
30259,32.33211
30260,32.039074
30261,32.039074
30262,32.039074
30263,31.746033
30264,31.746033
30265,31.428572
30266,31.428572
30267,31.11111
30268,31.11111
30269,31.11111
30270,30.769232
30271,30.769232
30272,30.402931
30273,30.402931
30274,30.402931
30275,30.03663
30276,30.03663
30277,29.67033
30278,29.67033
30279,29.30403
30280,29.30403
30281,29.30403
30282,28.88889
30283,28.88889
30284,28.47375
30285,28.47375
30286,28.47375
30287,28.107449
30288,28.107449
30289,27.863249
30290,27.863249
30291,27.789988
30292,27.789988
30293,27.789988
30294,27.887669
30295,27.887669
30296,28.25397
30297,28.25397
30298,28.25397
30299,29.03541
30300,29.03541
30301,30.28083
30302,30.28083
30303,31.892553
30304,31.892553
30305,31.892553
30306,33.797314
30307,33.797314
30308,35.995117
30309,35.995117
30310,35.995117
30311,38.363857
30312,38.363857
30313,40.78144
30314,40.78144
30315,43.101345
30316,43.101345
30317,43.101345
30318,45.250305
30319,45.250305
30320,47.106228
30321,47.106228
30322,47.106228
30323,48.71795
30324,48.71795
30325,50.13431
30326,50.13431
30327,51.33089
30328,51.33089
30329,51.33089
30330,52.356533
30331,52.356533
30332,53.308914
30333,53.308914
30334,53.308914
30335,54.261295
30336,54.261295
30337,55.238094
30338,55.238094
30339,56.23932
30340,56.23932
30341,56.23932
30342,57.28938
30343,57.28938
30344,58.36386
30345,58.36386
30346,58.36386
30347,59.43834
30348,59.43834
30349,60.51282
30350,60.51282
30351,61.61172
30352,61.61172
30353,61.61172
30354,62.686203
30355,62.686203
30356,63.663006
30357,63.663006
30358,63.663006
30359,64.51771
30360,64.51771
30361,65.22588
30362,65.22588
30363,65.86081
30364,65.86081
30365,65.86081
30366,66.349205
30367,66.349205
30368,66.61783
30369,66.61783
30370,66.61783
30371,66.691086
30372,66.691086
30373,66.61783
30374,66.61783
30375,66.30037
30376,66.30037
30377,66.30037
30378,65.73871
30379,65.73871
30380,64.98169
30381,64.98169
30382,64.98169
30383,64.10256
30384,64.10256
30385,63.076923
30386,63.076923
30387,61.978024
30388,61.978024
30389,61.978024
30390,60.854702
30391,60.854702
30392,59.755802
30393,59.755802
30394,59.755802
30395,58.705738
30396,58.705738
30397,57.72894
30398,57.72894
30399,56.874237
30400,56.874237
30401,56.874237
30402,56.141636
30403,56.141636
30404,55.506718
30405,55.506718
30406,55.506718
30407,54.969475
30408,54.969475
30409,54.505497
30410,54.505497
30411,54.065933
30412,54.065933
30413,54.065933
30414,53.675213
30415,53.675213
30416,53.284492
30417,53.284492
30418,53.284492
30419,52.844933
30420,52.844933
30421,52.429794
30422,52.429794
30423,52.039074
30424,52.039074
30425,52.039074
30426,51.575092
30427,51.575092
30428,51.086693
30429,51.086693
30430,51.086693
30431,50.62271
30432,50.62271
30433,50.13431
30434,50.13431
30435,49.59707
30436,49.59707
30437,49.59707
30438,49.035408
30439,49.035408
30440,48.44933
30441,48.44933
30442,48.44933
30443,47.863247
30444,47.863247
30445,47.252747
30446,47.252747
30447,46.642246
30448,46.642246
30449,46.642246
30450,46.031746
30451,46.031746
30452,45.396828
30453,45.396828
30454,45.396828
30455,44.737484
30456,44.737484
30457,44.102566
30458,44.102566
30459,43.516483
30460,43.516483
30461,43.516483
30462,42.954823
30463,42.954823
30464,42.39316
30465,42.39316
30466,42.39316
30467,41.8315
30468,41.8315
30469,41.318684
30470,41.318684
30471,40.83028
30472,40.83028
30473,40.83028
30474,40.366302
30475,40.366302
30476,39.90232
30477,39.90232
30478,39.90232
30479,39.43834
30480,39.43834
30481,39.04762
30482,39.04762
30483,38.68132
30484,38.68132
30485,38.68132
30486,38.2906
30487,38.2906
30488,37.89988
30489,37.89988
30490,37.89988
30491,37.533577
30492,37.533577
30493,37.191696
30494,37.191696
30495,36.825397
30496,36.825397
30497,36.825397
30498,36.4591
30499,36.4591
30500,36.141636
30501,36.141636
30502,36.141636
30503,35.799755
30504,35.799755
30505,35.433456
30506,35.433456
30507,35.091576
30508,35.091576
30509,35.091576
30510,
30511,
30512,34.774117
30513,34.774117
30514,34.774117
30515,34.456654
30516,34.456654
30517,34.163616
30518,34.163616
30519,33.870575
30520,33.870575
30521,33.870575
30522,33.577534
30523,33.577534
30524,33.284492
30525,33.284492
30526,33.284492
30527,33.015873
30528,33.015873
30529,32.747253
30530,32.747253
30531,32.478634
30532,32.478634
30533,32.478634
30534,32.185593
30535,32.185593
30536,31.892553
30537,31.892553
30538,31.892553
30539,31.599512
30540,31.599512
30541,31.306473
30542,31.306473
30543,30.989012
30544,30.989012
30545,30.989012
30546,30.647131
30547,30.647131
30548,30.28083
30549,30.28083
30550,30.28083
30551,29.91453
30552,29.91453
30553,29.57265
30554,29.57265
30555,29.23077
30556,29.23077
30557,29.23077
30558,28.937729
30559,28.937729
30560,28.766788
30561,28.766788
30562,28.766788
30563,28.84005
30564,28.84005
30565,29.18193
30566,29.18193
30567,29.81685
30568,29.81685
30569,29.81685
30570,30.86691
30571,30.86691
30572,32.33211
30573,32.33211
30574,32.33211
30575,34.163616
30576,34.163616
30577,36.263737
30578,36.263737
30579,38.55922
30580,38.55922
30581,38.55922
30582,40.90354
30583,40.90354
30584,43.199024
30585,43.199024
30586,43.199024
30587,47.326008
30588,47.326008
30589,49.01099
30590,49.01099
30591,50.476192
30592,50.476192
30593,50.476192
30594,51.770454
30595,51.770454
30596,52.893772
30597,52.893772
30598,52.893772
30599,53.894997
30600,53.894997
30601,54.822956
30602,54.822956
30603,55.726498
30604,55.726498
30605,55.726498
30606,56.63004
30607,56.63004
30608,57.60684
30609,57.60684
30610,57.60684
30611,58.63248
30612,58.63248
30613,59.706963
30614,59.706963
30615,60.78144
30616,60.78144
30617,60.78144
30618,61.8315
30619,61.8315
30620,62.881565
30621,62.881565
30622,62.881565
30623,63.882786
30624,63.882786
30625,64.73749
30626,64.73749
30627,65.49451
30628,65.49451
30629,65.49451
30630,66.129425
30631,66.129425
30632,66.61783
30633,66.61783
30634,66.61783
30635,66.910866
30636,66.910866
30637,66.95971
30638,66.95971
30639,66.81319
30640,66.81319
30641,66.81319
30642,66.471306
30643,66.471306
30644,65.88522
30645,65.88522
30646,65.88522
30647,65.10378
30648,65.10378
30649,64.20025
30650,64.20025
30651,63.223446
30652,63.223446
30653,63.223446
30654,62.148964
30655,62.148964
30656,61.05006
30657,61.05006
30658,61.05006
30659,60.0
30660,60.0
30661,59.07204
30662,59.07204
30663,58.24176
30664,58.24176
30665,58.24176
30666,57.50916
30667,57.50916
30668,56.89866
30669,56.89866
30670,56.89866
30671,56.385838
30672,56.385838
30673,55.970695
30674,55.970695
30675,55.579975
30676,55.579975
30677,55.579975
30678,55.213676
30679,55.213676
30680,54.896217
30681,54.896217
30682,54.896217
30683,54.529915
30684,54.529915
30685,54.139194
30686,54.139194
30687,53.748474
30688,53.748474
30689,53.748474
30690,53.357754
30691,53.357754
30692,52.918194
30693,52.918194
30694,52.918194
30695,52.429794
30696,52.429794
30697,51.916973
30698,51.916973
30699,51.355312
30700,51.355312
30701,51.355312
30702,50.818073
30703,50.818073
30704,50.256413
30705,50.256413
30706,50.256413
30707,49.645912
30708,49.645912
30709,49.05983
30710,49.05983
30711,48.44933
30712,48.44933
30713,48.44933
30714,47.78999
30715,47.78999
30716,47.155067
30717,47.155067
30718,47.155067
30719,46.544567
30720,46.544567
30721,45.909645
30722,45.909645
30723,45.299145
30724,45.299145
30725,45.299145
30726,44.761906
30727,44.761906
30728,44.224667
30729,44.224667
30730,44.224667
30731,43.663006
30732,43.663006
30733,43.101345
30734,43.101345
30735,42.588524
30736,42.588524
30737,42.588524
30738,42.075703
30739,42.075703
30740,41.587303
30741,41.587303
30742,41.587303
30743,41.074482
30744,41.074482
30745,40.586082
30746,40.586082
30747,40.146523
30748,40.146523
30749,40.146523
30750,39.68254
30751,39.68254
30752,39.24298
30753,39.24298
30754,39.24298
30755,38.82784
30756,38.82784
30757,38.4127
30758,38.4127
30759,38.02198
30760,38.02198
30761,38.02198
30762,37.63126
30763,37.63126
30764,37.264957
30765,37.264957
30766,37.264957
30767,36.89866
30768,36.89866
30769,36.581196
30770,36.581196
30771,36.263737
30772,36.263737
30773,36.263737
30774,35.946278
30775,35.946278
30776,35.628815
30777,35.628815
30778,35.628815
30779,35.335777
30780,35.335777
30781,35.042736
30782,35.042736
30783,34.774117
30784,34.774117
30785,34.774117
30786,34.481075
30787,34.481075
30788,34.188034
30789,34.188034
30790,34.188034
30791,33.943836
30792,33.943836
30793,33.724052
30794,33.724052
30795,33.504272
30796,33.504272
30797,33.504272
30798,33.235653
30799,33.235653
30800,32.967033
30801,32.967033
30802,32.967033
30803,32.698414
30804,32.698414
30805,32.454212
30806,32.454212
30807,32.16117
30808,32.16117
30809,32.16117
30810,31.819292
30811,31.819292
30812,31.501833
30813,31.501833
30814,31.501833
30815,31.233212
30816,31.233212
30817,31.08669
30818,31.08669
30819,31.159952
30820,31.159952
30821,31.159952
30822,31.452991
30823,31.452991
30824,32.06349
30825,32.06349
30826,32.06349
30827,33.870575
30828,33.870575
30829,35.555557
30830,35.555557
30831,37.558
30832,37.558
30833,37.558
30834,40.976803
30835,40.976803
30836,43.418804
30837,43.418804
30838,43.418804
30839,45.836388
30840,45.836388
30841,48.18071
30842,48.18071
30843,50.32967
30844,50.32967
30845,50.32967
30846,52.185593
30847,52.185593
30848,53.797314
30849,53.797314
30850,53.797314
30851,55.213676
30852,55.213676
30853,56.434677
30854,56.434677
30855,57.50916
30856,57.50916
30857,57.50916
30858,58.51038
30859,58.51038
30860,59.5116
30861,59.5116
30862,59.5116
30863,60.56166
30864,60.56166
30865,61.660564
30866,61.660564
30867,62.832726
30868,62.832726
30869,62.832726
30870,64.029305
30871,64.029305
30872,65.22588
30873,65.22588
30874,65.22588
30875,66.39805
30876,66.39805
30877,67.54579
30878,67.54579
30879,68.64469
30880,68.64469
30881,68.64469
30882,69.670334
30883,69.670334
30884,70.573875
30885,70.573875
30886,70.573875
30887,71.330894
30888,71.330894
30889,71.96581
30890,71.96581
30891,72.429794
30892,72.429794
30893,72.429794
30894,72.649574
30895,72.649574
30896,72.69842
30897,72.69842
30898,72.69842
30899,72.551895
30900,72.551895
30901,72.112335
30902,72.112335
30903,71.40415
30904,71.40415
30905,71.40415
30906,70.50061
30907,70.50061
30908,69.47497
30909,69.47497
30910,69.47497
30911,68.30281
30912,68.30281
30913,67.03297
30914,67.03297
30915,65.76313
30916,65.76313
30917,65.76313
30918,64.54212
30919,64.54212
30920,62.881565
30921,62.881565
30922,62.881565
30923,61.904762
30924,61.904762
30925,61.05006
30926,61.05006
30927,59.6337
30928,59.6337
30929,59.6337
30930,59.04762
30931,59.04762
30932,58.48596
30933,58.48596
30934,58.48596
30935,57.753357
30936,57.753357
30937,57.24054
30938,57.24054
30939,56.703297
30940,56.703297
30941,56.703297
30942,56.166058
30943,56.166058
30944,55.384617
30945,55.384617
30946,55.384617
30947,54.822956
30948,54.822956
30949,54.212456
30950,54.212456
30951,53.284492
30952,53.284492
30953,53.284492
30954,52.625153
30955,52.625153
30956,51.94139
30957,51.94139
30958,51.94139
30959,51.257633
30960,51.257633
30961,50.54945
30962,50.54945
30963,49.79243
30964,49.79243
30965,49.79243
30966,49.05983
30967,49.05983
30968,48.35165
30969,48.35165
30970,48.35165
30971,
30972,
30973,47.643467
30974,47.643467
30975,46.935287
30976,46.935287
30977,46.935287
30978,46.202686
30979,46.202686
30980,45.494507
30981,45.494507
30982,45.494507
30983,44.835167
30984,44.835167
30985,44.175823
30986,44.175823
30987,43.540905
30988,43.540905
30989,43.540905
30990,42.905983
30991,42.905983
30992,42.295483
30993,42.295483
30994,42.295483
30995,41.73382
30996,41.73382
30997,41.221
30998,41.221
30999,40.68376
31000,40.68376
31001,40.68376
31002,40.17094
31003,40.17094
31004,39.70696
31005,39.70696
31006,39.70696
31007,39.21856
31008,39.21856
31009,38.754578
31010,38.754578
31011,38.33944
31012,38.33944
31013,38.33944
31014,37.89988
31015,37.89988
31016,37.46032
31017,37.46032
31018,37.46032
31019,37.045177
31020,37.045177
31021,36.630035
31022,36.630035
31023,36.190475
31024,36.190475
31025,36.190475
31026,35.799755
31027,35.799755
31028,35.457874
31029,35.457874
31030,35.457874
31031,35.115997
31032,35.115997
31033,34.749695
31034,34.749695
31035,34.407814
31036,34.407814
31037,34.407814
31038,34.065933
31039,34.065933
31040,33.724052
31041,33.724052
31042,33.724052
